StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q11,Q16,Q21,Q26,Q31,Q36,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q44,Q49,Q54,Q59,Q64,Q69,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,Q80,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q81_9,Q81_10,Q81_11,Q81_12,Q81_13,Q81_14,Q81_15,Q81_16,Q81_17,Q81_18,Q86,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q92,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,PROLIFIC_PID,Condition,exposure
2020-08-19 14:18:34,2020-08-19 14:26:28,0,100,473,1,2020-08-19 14:26:28,R_3r218WTRwvqJObi,anonymous,EN-GB,0.729,106.434,107.052,28,19,Male,3,7,6,5,2,3,2,3,7,4,6,2,6,5,4,2,4,7,1,0,0,1.673,0,1,2,1,1,2,1,,,,,,,,,,,0,0,28.785,0,,,,,,,,,The first one I would share as Peta who are a well-known organisation when it comes to protecting animals. The second one I wouldn't as their claims were shown with no evidence as well as a non verified account and the third post I would because it was just sharing a desert which did look nice.,7,5,5,1,3,1,3,7,4,5,1,5,4,2,3,4,7,1,,2.398,2.398,2.733,1,,,,,,,intervention,cam
2020-08-19 14:13:07,2020-08-19 14:26:50,0,100,822,1,2020-08-19 14:26:50,R_ReF5JuqRLRDrAjf,anonymous,EN-GB,1.595,134.45,136.211,24,29,Male,2,6,6,5,2,1,5,1,7,2,6,2,5,7,5,4,3,7,1,,,,,,,,,,,0,0,39.834,0,1,2,1,2,2,1,,,,,,,,,0,0,35.857,0,"1. A PETA post regarding the animal welfare of tigers, and what they're made to do in the name of entertainment (jumping through rings of fire etc.)

2. A post suggesting scientists have concerns about aluminium in vaccines, and a link to a website along the lines of 'vac truth.'

3. An image post about a Reeses peanut butter cup oreo sandwich.

Biggest concern would be sharing false anti-vac information that could lead to harm of others. ",6,6,5,2,2,5,1,7,3,6,2,5,7,5,5,3,7,1,,,,,,No direct feedback - best of luck with your studies! Valuable work :),8.974,27.987,46.287,2,,control,vax
2020-08-19 14:19:45,2020-08-19 14:28:30,0,100,525,1,2020-08-19 14:28:31,R_3J8hhurPIeaEMf3,anonymous,EN-GB,4.073,133.114,134.011,28,20,Female,2,6,5,4,4,6,4,2,7,4,7,2,4,7,2,4,3,7,1,,,,,,,,,,,2.041,21.179,22.601,3,1,2,1,2,2,1,,,,,13.456,32.417,33.667,2,,,,,"PETA is a deeply controversial organisation, and so I would not be likely to pass on their articles. If said issue was presented by a more reputable or trustworthy account, I would. 

The man commenting on climate change focused on how it is making its way into political debate, without acknowlesging its impact, and degrading the work of climate scientists. No, I would not share it. 

The final post, as far as I could tell, was a recipe. The account on first glance did not seem bad. I would share it. ",6,5,4,4,6,4,4,7,4,7,2,4,7,2,4,3,7,2,,,,,,,16.197,16.197,18.369,1,,control,climate
2020-08-19 14:18:22,2020-08-19 14:32:23,0,100,841,1,2020-08-19 14:32:23,R_28CfkKIQr9z0trz,anonymous,EN-GB,11.988,220.392,221.369,59,51,Female,1,6,5,6,4,5,3,3,6,5,2,4,5,5,6,3,4,7,7,1.511,3.095,53.062,3,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,22.001,27.827,29.219,3,"Meteorite fell from sky, cupcakes and aluminum in vaccines , but I wouldn't have concerns sharing them ",6,5,6,4,4,3,3,6,4,7,3,5,5,5,3,5,7,1,,2.857,4.707,5.24,3,,,,,,,intervention,vax
2020-08-19 14:28:53,2020-08-19 14:36:02,0,100,429,1,2020-08-19 14:36:03,R_3lWvYlLssooGd1l,anonymous,EN-GB,1.049,120.902,121.824,24,36,female,5,7,7,4,1,4,1,4,6,2,6,4,6,6,7,5,5,7,1,0,0,23.768,0,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,22.041,0,,,,,A PETA tweet and 2 others personals. I wouldn't share any of them,6,7,4,1,4,1,3,6,5,6,4,5,6,7,6,5,7,1,,5.976,5.976,20.42,1,,,,,,,intervention,climate
2020-08-19 14:27:22,2020-08-19 14:36:30,0,100,548,1,2020-08-19 14:36:31,R_3s4ENA4Pp6o1ttV,anonymous,EN-GB,0.853,131.928,132.29,25,19,Male,2,7,7,6,4,6,4,3,6,2,4,2,2,6,4,3,2,7,3,,,,,,,,,,,0,0,13.825,0,1,2,1,1,2,1,,,,,,,,,0,0,24.428,0,"Most of them were informative, one about animal cruelty and the other two concerning human health. I would have concerns about the vaccine but I'd have to read the article and do my own research into the matter. The post about tigers jumping through hoops is heartbreaking. Overall all the posts are safe to share. ",7,7,6,4,6,4,2,6,2,4,2,5,6,6,3,2,7,3,,,,,,,0,0,2.659,0,,control,vax
2020-08-19 14:22:20,2020-08-19 14:36:44,0,100,864,1,2020-08-19 14:36:44,R_1N34PnAS3v5Bx7e,anonymous,EN-GB,1.502,113.996,114.964,23,41,Female,3,6,7,7,5,7,1,4,1,7,6,6,7,6,7,1,7,7,4,0,0,34.975,0,2,2,2,2,1,1,,,,,,,,,,,0,0,20.949,0,,,,,,,,,"No issues, saw an article by peta and a recipe.",1,7,7,2,7,1,3,1,7,3,6,7,6,7,1,7,7,3,"I feel like this survey was biased to fulfilling the criteria of the researcher. ",72.946,157.706,237.956,4,,,,,,,intervention,cam
2020-08-19 14:31:18,2020-08-19 14:38:34,0,100,436,1,2020-08-19 14:38:34,R_3KVAm9FfEh96QI3,anonymous,EN-GB,1.471,108.538,109.367,24,36,Female,3,6,5,5,2,2,5,2,7,2,6,2,4,6,4,6,1,7,2,4.176,4.176,4.544,1,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,24.639,0,,,,,"I wouldn't share any of those twitter articles. They go against what I believe to be correct, they don't cite trustworthy sites. And I'm not interested in American candy.",6,5,4,2,2,5,2,7,4,6,2,5,7,4,6,2,7,1,,0,0,5.279,0,,,,,,,intervention,climate
2020-08-19 14:11:11,2020-08-19 14:38:47,0,100,1656,1,2020-08-19 14:38:48,R_w7PFW8N3EICmeHv,anonymous,EN-GB,37.515,420.356,421.723,51,42,Female,3,5,7,6,5,4,6,3,7,5,6,4,5,6,6,3,5,6,1,,,,,,,,,,,70.163,102.034,114.421,3,1,2,1,2,2,1,,,,,5.165,121.147,122.001,31,,,,,"1.animal cruelty
2.debunking climate change
3.new Oreo
I only have concerns about the second post, I think climate change is real and people's activities are the main cause",5,7,6,5,4,6,3,7,4,7,4,5,6,6,4,5,6,1,,,,,,,48.371,105.055,106.175,6,,control,climate
2020-08-19 14:33:32,2020-08-19 14:39:28,0,100,355,1,2020-08-19 14:39:28,R_BS12FQ3wNjCBrEZ,anonymous,EN-GB,0.77,79.716,80.932,20,45,,5,6,5,3,3,4,4,1,7,3,5,2,4,5,3,4,5,6,1,,,,,,,,,,,0,0,2.609,0,1,2,1,2,2,1,,,,,,,,,0,0,20.978,0,"Tiger - cruelty to animals
Aluminium - anti vax standpoint is controversial
Cooking - no issues",6,5,4,2,5,3,1,7,1,4,2,4,6,2,4,5,6,1,,,,,,,0,0,4.458,0,,control,vax
2020-08-19 14:25:30,2020-08-19 14:39:47,0,100,856,1,2020-08-19 14:39:47,R_1BOXtPFrBet8IEG,anonymous,EN-GB,1.943,151.557,157.001,30,21,Male,2,7,4,4,2,6,5,2,6,2,5,3,2,6,2,6,2,6,2,,,,,,,,,,,0,0,61.179,0,1,2,1,1,2,1,0,0,53.627,0,,,,,,,,,"I saw a post by PETA bringing awareness to the issue of animal abuse in circuses (specifically tigers), a post about a study showing that alternative medicine can improve health outcomes and reduce costs, and a post about chocolate-dipped oreo reese's  cup sandwiches. I would not have any concerns about sharing these posts, except perhaps the second one (I would have to look closer at the study in question).",6,4,3,2,6,5,2,6,2,6,3,3,6,2,6,2,6,2,,,,,,,5.656,19.883,34.488,3,,control,cam
2020-08-19 14:11:41,2020-08-19 14:40:36,0,100,1735,1,2020-08-19 14:40:36,R_2yadZCnYqLQ3dBf,anonymous,EN-GB,28.036,426.796,435.398,31,24,female,3,7,6,6,5,3,2,1,7,4,6,4,4,5,5,4,1,7,2,0,0,14.971,0,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,20.639,20.754,69.041,3,"

I saw 3 posts about: violence against animals, safe vaccinations and sweets. Without opening the attached links, I would probably trust to share only the one about the sweets.",7,6,6,5,3,2,2,6,4,7,4,4,6,5,4,1,7,1,,24.111,24.111,52.659,1,,,,,,,intervention,vax
2020-08-19 14:33:32,2020-08-19 14:44:26,0,100,653,1,2020-08-19 14:44:26,R_6hc9CPSDjoSziQ9,anonymous,EN-GB,0.94,147.333,148.194,23,30,Male,5,7,5,7,7,7,5,3,7,7,4,1,5,7,4,4,1,7,1,0,0,62.872,0,2,2,1,2,2,1,,,,,,,,,,,0,0,21.92,0,,,,,,,,,The peta and homeopathy have conflicts of interest as they both are advertising products or services. Thye may not be trustworthy as they have their own needs,7,5,5,6,7,5,1,7,2,6,1,4,7,6,3,1,7,1,,4.339,24.536,24.974,8,,,,,,,intervention,cam
2020-08-19 14:32:46,2020-08-19 14:46:13,0,100,806,1,2020-08-19 14:46:14,R_3dGoC3CnonNft6Q,anonymous,EN-GB,1.946,121.185,122.1,25,53,Male,6,6,5,4,4,4,4,4,6,2,5,1,2,6,4,7,3,7,3,,,,,,,,,,,0,0,57.818,0,2,2,1,2,2,1,0,0,50.847,0,,,,,,,,,"A tiger jumping through flaming hoops - on the face of it this would appear to be cruelty to animals and I would have concerns.

A story alleging a study shows some alternative health treatment did what it claimed to do. I would have massive concerns with this unless it was backed by some double blind studies.

",6,5,4,4,6,4,4,6,1,6,1,1,6,4,7,3,6,3,,,,,,,0,0,34.981,0,,control,cam
2020-08-19 14:44:57,2020-08-19 14:46:55,0,100,118,1,2020-08-19 14:46:56,R_1PXbMGNeGYxCE7h,anonymous,EN-GB,0.676,19.436,20.588,24,22,male,2,4,4,3,4,3,3,3,5,3,4,3,3,4,4,3,4,5,4,,,,,,,,,,,0,0,1.957,0,2,1,1,1,1,1,,,,,0,0,17.209,0,,,,,"Not really, does not affect me",5,5,2,2,3,4,4,4,3,5,4,3,4,4,4,4,3,2,,,,,,,0,0,2.972,0,,control,climate
2020-08-19 14:33:18,2020-08-19 14:47:21,0,100,843,1,2020-08-19 14:47:21,R_1ezOkdBjyQ55Mlo,anonymous,EN-GB,2.1,212.312,214.599,25,42,Female,5,5,7,6,3,5,1,2,6,4,6,3,5,6,7,3,5,7,2,,,,,,,,,,,29.403,29.403,43.746,1,1,2,1,2,1,1,,,,,,,,,0,0,68.901,0,"I wouldn't share any of them. I have better things to do with my time.
The first is from PETA - they can be a bit extreme. The second is from anti-vaxxers and the third is junk food.",5,7,5,3,5,1,2,6,4,6,3,4,6,7,4,5,7,2,,,,,,,0,0,26.322,0,,control,vax
2020-08-19 14:42:08,2020-08-19 14:47:29,0,100,321,1,2020-08-19 14:47:29,R_1HdybmiKJBToObu,anonymous,EN-GB,0.983,61.394,62.439,24,19,Female,2,7,6,4,5,3,3,2,7,1,5,1,2,6,2,5,2,6,1,0,0,7.994,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,19.19,0,"An article by PETA I would never share, as an organisation they are not reliable and their marketing is both biased and inaccurate. They also are not consistent to their word. 

The next post was regarding aluminium in vaccines. It was an unverified account with a lot of hashtags that made it look click-baity. I would not share this. 

The food image was fine - unsourced and unverified, but it is just food and as such is not high stakes. ",7,6,4,3,3,5,1,7,1,5,1,2,6,2,6,2,7,1,,0,0,1.593,0,,,,,,,intervention,vax
2020-08-19 14:38:58,2020-08-19 14:48:55,0,100,597,1,2020-08-19 14:48:56,R_3g6501nFEa4ITJU,anonymous,EN-GB,134.91,197.228,197.754,23,26,Female,5,5,7,5,3,2,2,3,7,3,7,1,4,5,5,2,4,7,1,,,,,,,,,,,0,0,97.903,0,2,2,1,2,2,1,0,0,72.127,0,,,,,,,,,"it looks harmless, not much offensive content i think",6,7,5,5,2,2,3,7,3,7,1,5,5,7,3,4,7,1,,,,,,very interesting,10.321,10.321,15.74,1,,control,cam
2020-08-19 14:41:38,2020-08-19 14:51:14,0,100,575,1,2020-08-19 14:51:14,R_1C25vuw8IoyXMj4,anonymous,EN-GB,12.601,214.249,215.848,63,21,F,5,6,4,2,3,4,5,4,6,2,6,4,5,6,4,3,4,6,2,,,,,,,,,,,0.48,2.071,2.579,4,1,2,1,2,2,1,,,,,8.857,23.724,25.442,3,,,,,"A post about animal cruelty in circuses, a political post about climate change, a food account post about Oreos

No major concerns - controversial topics but not necessarily offensive",6,5,2,3,4,5,4,4,2,6,4,5,6,4,4,4,6,2,,,,,,,39.996,53.624,54.171,6,,control,climate
2020-08-19 14:50:28,2020-08-19 14:56:35,0,100,367,1,2020-08-19 14:56:36,R_s4Go7iCPj5yXX2x,anonymous,EN-GB,0.965,82.952,86.217,24,21,Female,2,6,6,5,4,3,5,1,7,3,6,2,6,6,3,3,1,7,1,0,0,4.27,0,2,2,1,2,2,1,,,,,,,,,,,0,0,17.142,0,,,,,,,,,One article by PETA to fundraise - even though they do not have direct links. Another for homeopathic oils / food and another for peanut butter cups. I probably wouldn't share any of it.,7,6,4,3,5,5,2,7,4,6,2,5,7,3,3,1,7,2,,0,0,22.124,0,,,,,,,intervention,cam
2020-08-19 14:49:22,2020-08-19 14:56:59,0,100,456,1,2020-08-19 14:56:59,R_23aFe7w6M6Hxmfn,anonymous,EN-GB,4.54,145.003,145.415,30,21,Male,2,6,5,4,3,1,5,2,7,1,5,1,4,7,1,6,1,7,1,,,,,,,,,,,0,0,11.743,0,1,2,1,1,2,1,,,,,0,0,22.091,0,,,,,I wouldn't share the global warming story,7,5,4,2,1,5,1,7,1,5,1,4,7,1,6,1,7,1,,,,,,,0,0,8.002,0,,control,climate
2020-08-19 14:48:36,2020-08-19 14:57:20,0,100,523,1,2020-08-19 14:57:20,R_2rJgNwoGOiM8Qg7,anonymous,EN-GB,1.407,98.833,99.638,23,21,Female,2,7,5,5,4,5,2,1,7,2,6,1,6,7,3,5,2,7,1,0,0,13.947,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,25.325,0,"I don't like PETA as an organisation. They provide no evidence and spout lies in order to endorse their campaign, yet they as a company are hypocrites.

The second tweet has no proper evidence, i.e., peer-reviewed journal articles to back their statement. The linked website/article is from vactruth.com (something along those lines) and I feel wary taking information from that site as they are anti-vaxx. Anti-vaxx sites have a tendency of cherry picking information in order to provide ""evidence"" for their argument. 

The last tweet is just food related and I see no issue with it. Seems nice to try and eat.",7,5,5,3,3,2,1,7,2,7,1,5,7,3,5,3,7,1,,9.814,9.814,25.064,1,,,,,,,intervention,vax
2020-08-19 14:55:01,2020-08-19 15:01:54,0,100,413,1,2020-08-19 15:01:54,R_2CqVoSM5sdTjbpM,anonymous,EN-GB,1.789,95.153,95.904,28,34,female,3,5,5,4,5,4,4,4,5,5,5,4,5,5,5,4,4,5,4,,,,,,,,,,,2.464,2.464,3.985,1,1,2,1,2,2,1,14.944,22.657,24.003,3,,,,,,,,,,5,5,4,5,5,4,4,4,5,5,5,5,4,5,4,4,4,4,,,,,,,5.479,5.479,6.783,1,,control,cam
2020-08-19 14:55:37,2020-08-19 15:03:16,0,100,459,1,2020-08-19 15:03:16,R_0TzJlm8fRzjjhWF,anonymous,EN-GB,0.678,74.67,75.679,46,23,Male,5,4,4,5,3,3,2,4,2,4,5,5,6,5,5,1,5,5,5,2.711,2.711,4.378,1,1,2,1,1,2,1,,,,,,,,,,,,,,,1.33,32.418,35.411,26,,,,,"I saw an animal activist page peta showing the apparent harmful treatment of tigers, a politician expressing his views on science and a Oreo dessert. I would have concerns sharing the peta one as it seems very opinionated without actual evidence and seems to be one sided.",4,4,5,3,3,2,4,3,4,4,5,5,4,6,3,6,5,3,,2.843,3.575,4.547,2,,,,,,,intervention,climate
2020-08-19 14:51:49,2020-08-19 15:04:10,0,100,740,1,2020-08-19 15:04:10,R_ehejBJVOlr0B2zT,anonymous,EN-GB,3.378,132.761,134.825,23,31,Female,5,6,6,6,3,5,6,1,7,4,6,2,5,7,5,2,2,7,1,,,,,,,,,,,0,0,40.461,0,1,2,1,2,2,1,,,,,,,,,0,0,43.687,0,"Animal rights activisim, anti-vaccine content, food appreciation/advertising. I would have concerns about sharing the anti-vaccine content as it may be false or misleading and overall vaccines benefit humanity.",6,6,6,3,5,6,1,7,4,7,2,5,7,5,2,2,7,2,,,,,,,0,0,31.105,0,,control,vax
2020-08-19 14:53:33,2020-08-19 15:04:37,0,100,663,1,2020-08-19 15:04:37,R_aWz8RjTcI4FmIGR,anonymous,EN-GB,2.987,101.829,103.145,21,31,Male,5,6,5,6,4,5,4,5,5,4,5,4,5,5,5,4,3,6,3,,,,,,,,,,,0,0,56.48,0,2,2,1,2,2,1,,,,,,,,,0,0,23.671,0,"1 Tiger being trained to jump into fire hoop - yes, a concern
2 Someone writing on the board - mentioning the danger of a substance in the vaccine - yes,a concern
3 Cupcake - Reese dipped with Oreo Flavour - not a concern
",6,5,5,4,5,3,5,5,4,5,4,5,5,5,4,3,6,3,,,,,,none,36.85,36.85,39.576,1,,control,vax
2020-08-19 14:30:59,2020-08-19 15:05:55,0,100,2096,1,2020-08-19 15:05:55,R_Ao1K6u1gnoHnbzj,anonymous,EN-GB,0.24,689.54,690.654,25,20,Male,4,7,6,6,4,4,4,2,6,4,7,3,6,6,4,4,3,7,2,0,0,13.966,0,1,2,1,2,2,1,,,,,,,,,,,178.678,178.678,710.391,1,,,,,,,,,"An advertisement from PETA, a post from an organisation saying that a Northern Ireland government study showed that alternative medicine is beneficial and a post of a cupcake ",7,4,7,4,4,4,3,6,4,7,4,6,6,5,2,2,7,2,,2.351,3.716,26.243,2,,,,,,,intervention,cam
2020-08-19 14:59:06,2020-08-19 15:06:14,0,100,428,1,2020-08-19 15:06:14,R_2sYBzhbP3KySwzU,anonymous,EN-GB,0.806,105.624,107.048,24,35,Male,5,6,6,5,5,2,4,1,7,3,5,2,2,7,5,5,4,7,1,0,0,12.508,0,2,2,2,2,2,1,,,,,,,,,,,,,,,0,0,37.958,0,,,,,I would only share the middle one.,6,5,6,5,2,4,1,7,2,6,2,2,7,6,6,5,7,1,,0,0,13.448,0,,,,,,,intervention,climate
2020-08-19 14:38:27,2020-08-19 15:06:21,0,100,1673,1,2020-08-19 15:06:21,R_9MRPrhDMNumLPy1,anonymous,EN-GB,14.503,90.229,91.654,21,22,Male,5,7,5,6,4,1,4,2,7,1,7,1,1,6,5,4,2,7,1,0,0,35.603,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,38.346,0,,,,,"So what i saw was 3 posts, one from peta about personifying animals, one is from a politician/social commentator (albeit verified) linking a cartoon and blaming scientists for not reaching a conclusion regarding climate change, and the last picture is an oversized oreo inside a reeces pieces cup, yum!

Concerns: Peta is personifying a tiger to achieve sensationalist results from emotional readers. I mean there could be quantifiable tests that could find out if the tiger ""doesn't really want to jump hoops"", but it won't ever vocalise it in plain english
The 2nd post is a typical right-leaning white man blaming everything else but capitalism for the fall of the climate. It even unapologetically blamed  scientists while providing a cartoon as it's only source. Also some sensationalist language were also used by effectively painting the lower class as the victims of proposed changes to combat climate change, when in reality, the big companies would suffer the most under these changes and restrictions to stop climate change
No concerns on the third post, i just think the angle or perspective of the picture makes the oreo and reeces pieces cup a bit oversized",7,6,6,4,1,4,1,7,1,7,1,2,7,4,4,2,7,1,"the only limitation that i observed is that the study doesn't check the baseline for the participant's critical thinking skills, because it's hard to distinguish if the effects of misinformation is mitigated by the exercise, or if the person already possess critical thinking skills even before the exercise. I guess the pre-test and post-test is a good check if the person already possesses critical thinking skills but a small minority of people possess these skills and still manages to believe the scientific view",54.112,611.325,616.176,4,,,,,,,intervention,climate
2020-08-19 14:52:25,2020-08-19 15:07:04,0,100,879,1,2020-08-19 15:07:04,R_0iG525CHU3GKwzD,anonymous,EN-GB,0.803,104.146,105.201,22,32,Female,6,7,3,2,2,4,2,1,7,3,6,1,4,7,2,3,4,7,2,0,0,13.458,0,2,2,1,2,2,1,,,,,,,,,,,4.967,30.775,48.083,2,,,,,,,,,"I would probably not share any of the posts I saw. The peanut butter biscuit one had minimal information aside from the picture so I assume it was a bot content generation post. I give little credence to PETA as an organisation as it has a long history of problematic activism and blatant use of pathos in advancing its cause. ",7,3,2,2,4,1,1,7,3,7,1,4,7,1,4,4,7,2,,0,0,23.811,0,,,,,,,intervention,cam
2020-08-19 14:58:14,2020-08-19 15:09:50,0,100,695,1,2020-08-19 15:09:50,R_2Sdl5Mgft4nmxUn,anonymous,EN-GB,23.992,123.459,124.018,26,26,Lady,3,7,6,2,3,5,4,1,7,3,6,1,5,7,2,5,2,7,1,,,,,,,,,,,0,0,30.589,0,2,2,1,2,2,1,,,,,,,,,0,0,29.507,0,"I personally don't use Twitter and very, very rarely share anything on any other platform, but yes there was obviously cause for concern regarding the middle post with it's anti-vax-but-trust-me-i'm-a-'scientist' kind of vibe. ",7,6,2,2,5,4,1,7,4,6,2,5,7,3,5,3,7,2,,,,,,"Might be worth just giving a bit more info about what you mean by articles being 'safe' to share, in regards to the activity early in the survey, but everything else was good! Interesting topic that's for sure",0.863,137.392,144.998,19,,control,vax
2020-08-19 15:02:14,2020-08-19 15:10:11,0,100,477,1,2020-08-19 15:10:11,R_3gZOOPuVbL6KLDo,anonymous,EN-GB,0.958,119.645,121.038,52,20,Female,2,6,6,6,4,3,5,2,6,4,6,4,5,4,4,3,4,7,1,0.659,2.027,3.668,3,2,2,1,2,2,1,,,,,,,,,,,,,,,5.627,19.076,19.751,12,,,,,I saw an article from PETA talking about tigers jumping on hoops with fire and a random post about a chocolate snack.,4,5,5,2,2,5,2,6,4,6,5,5,4,5,4,4,7,1,,25.53,32.444,33.169,5,,,,,,,intervention,climate
2020-08-19 14:58:57,2020-08-19 15:10:54,0,100,717,1,2020-08-19 15:10:54,R_2uvWpnSuIeat17h,anonymous,EN-GB,1.22,105.083,105.834,22,26,Female,2,7,4,5,4,2,7,1,7,4,7,2,5,7,5,3,1,7,1,,,,,,,,,,,0,0,146.54,0,1,2,1,2,2,1,,,,,,,,,0,0,21.344,0,"A post about animal cruelty, a post about vaccines containing something harmful, and a post about a dessert.
I'd have concerns about the vaccine post, as I don't believe sharing vague articles that support anti-vaccine theories is beneficial or helpful to society. If anything, it does WAY more harm than good.
The other 2 posts I saw nothing wrong with.",7,5,5,4,2,7,1,7,4,7,2,5,7,5,3,1,7,1,,,,,,,0,0,4.939,0,,control,vax
2020-08-19 15:00:48,2020-08-19 15:11:04,0,100,616,1,2020-08-19 15:11:04,R_2zpUiCIR9wGP9Ar,anonymous,EN-GB,1.069,166.186,167.351,44,27,Male,5,7,5,3,3,2,5,1,7,1,6,4,5,5,4,3,2,6,1,,,,,,,,,,,0.822,8.131,12.567,4,1,2,1,2,2,1,1.266,15.81,16.78,9,,,,,,,,,"Mistreatment of tigers, I suppose I wouldn’t have concerns, but I generally don’t share things like this because I don’t like getting my information off social media.",6,5,5,3,2,5,2,6,1,6,4,5,5,4,3,2,6,2,,,,,,,0.688,0.688,4.481,1,,control,cam
2020-08-19 15:01:33,2020-08-19 15:13:32,0,100,718,1,2020-08-19 15:13:32,R_3iKAoPILOUKskvL,anonymous,EN-GB,4.503,179.254,180.235,31,29,female,5,7,6,7,3,1,2,1,7,4,7,4,6,4,7,3,6,7,1,16.245,16.245,17.805,1,2,2,1,2,2,1,,,,,,,,,,,,,,,19.118,72.4,74.301,3,,,,,"animal rights;
comics about  climate previsions
food ideia.

 no concerns sharing them",7,7,7,2,1,2,1,7,4,7,4,4,6,7,4,6,7,1,,3.527,3.527,4.499,1,,,,,,,intervention,climate
2020-08-19 15:00:09,2020-08-19 15:14:36,0,100,867,1,2020-08-19 15:14:37,R_3MoMOD2hAv9FqYp,anonymous,EN-GB,5.288,169.206,172.305,22,20,female,2,6,5,6,3,5,4,1,7,3,7,1,4,4,6,5,2,7,1,,,,,,,,,,,0,0,78.211,0,1,2,1,2,2,1,0,0,40.957,0,,,,,,,,,"The first tweet was from Peeta and was about helping tigers and circus animals in general as they suffer from violence. The second one was about a research from Ireland saying that alternative medicine could be helpful. The last one was a photo of a reeces cupcake. 

I don't think I would have concerns about sharing any of those posts.",7,5,6,3,5,4,1,7,2,7,1,4,4,6,4,2,7,1,,,,,,,0,0,49.63,0,,control,cam
2020-08-19 15:06:44,2020-08-19 15:17:01,0,100,616,1,2020-08-19 15:17:02,R_3R7PN8aNpd5wvRL,anonymous,EN-GB,1.56,141.079,142.315,25,45,Female,5,6,5,4,4,2,4,4,6,2,6,2,6,7,2,2,4,7,4,,,,,,,,,,,0,0,7.281,0,1,2,1,2,2,1,0,0,39.188,0,,,,,,,,,"An ad about saving tigers from circuses. Information about a study about alternative and complementary medicine. An ad about sweets.

I would not have any concerns about sharing these.",6,5,4,4,2,4,4,6,2,6,2,6,7,2,2,4,7,4,,,,,,,0,0,3.383,0,,control,cam
